PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Test,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,ErrorCheck,SECCheck,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,DitchPitchNumber
194,2024-09-29,14:42:21,5,1,"Ketchum, Cole",1000090848,Right,OLE_REB,"Paino, Owen",1000091610,Left,OLE_REB,Undefined,7,Top,1,0,0,Cutter,Slider,InPlay,Undefined,FlyBall,Out,1,0,0,82.01509,-0.643926,-1.885299,2059.776469,216.982521,1:15:00,6.05645,1.60177,5.22746,-40.3577,3.10303,1.10728,2.0876,-0.07898,73.9212,-8.03287,-1.688846,0.474482,85.16433,44.953601,-6.13702,5011.48058,109.83973,99.22222,-5.93583,263.35466,250.71704,2.244649,5.60054,-1.20071,2.18102,-1.42883,50,5.96702,3.8623,-118.73934,-2.765,-1.67744,27.28518,-29.12706,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,f0afc850-7e9a-11ef-a769-275f5e1cf003,79.43908,114.39364,,8.0939,,,,3.67647,2.51574,-0.00475,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:42:21,2024-09-29T14:42:21.0493182-05:00,2024-09-29T19:42:21.0493182Z,FlyBall,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_REB,e47cd07a-f17c-43dc-85d6-c1c04f12db95,55.27164,-119.9446,13.64259,6.06074,-1.47839,-14.56353,-1.60107,3.9364,-0.83872,188.146838,3.68091,87.79945,-21.18543,5.22899,-0.73211,0.00603,0.01643,-0.00238,0.00011,2.51392,88.27619,-19.67679,1.1038,-0.07391,-0.02834,0.01314,-0.00207,0.00011,-0.00656,-9.41663,4.79085,-0.89225,0.0547,0.02194,-0.00625,0.00064,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,
279,2024-10-12,16:45:14,3,3,"Hooks, Walker",1000072347,Left,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,9,Top,2,1,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,0,91.86221,-2.781922,3.146611,2105.144031,136.869123,10:30:00,6.1483,-1.78495,6.39736,-17.96816,14.89556,-12.88095,2.08658,0.03845,83.33947,-6.214575,0.815842,0.412601,108.80843,11.458306,-28.958917,3327.422982,92.20943,13.02654,-59.97842,194.61322,190.76929,-36.406907,1.559379,7.70351,8.9678,1.56464,50,5.93991,-6.79807,-133.14565,-6.98623,13.69449,31.17844,-16.23203,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,43d4fbc0-88e3-11ef-b396-cff24b165299,91.35334,13.12625,,8.52273,,,,1.51633,2.07531,0.0883,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,21:45:14,2024-10-12T16:45:14.4047406-05:00,2024-10-12T21:45:14.4047406Z,LineDrive,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,c122eadf-b047-4381-9b10-22cff3db36f7,54.10267,-134.10292,15.58922,6.14676,-6.48786,-8.11602,1.77982,-7.21853,6.84725,89.473635,1.51633,136.84906,-34.48001,9.51614,-2.43806,0.57215,-0.12422,0.0207,-0.00184,2.07531,31.70243,-24.27354,2.32511,-0.19792,-0.04254,0.02626,-0.00633,0.00069,0.0883,-75.7285,-2.33066,3.83072,-1.68301,0.56998,-0.15629,0.03057,-0.00301,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,
55,2024-10-10,16:55:17,2,1,"Stinnett, Brady",10148256,Right,OLE_REB,"Surowiec, Ethan",1000098035,Right,OLE_REB,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,88.50062,-1.558767,-3.841595,2450.923516,204.385871,12:45:00,5.11484,1.41156,7.03937,-19.30426,14.72363,6.21555,2.08655,-1.56563,81.46019,-5.25738,,0.419845,,,,,,,,,,,,-4.32362,8.60233,-2.98034,50,5.0135,8.41397,-128.55554,-3.9697,-7.27865,25.16182,-17.6923,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241010-OleMiss-Private-2,55cd9860-8752-11ef-973a-cd4b21e83188,89.77704,,,7.04043,,,,,,,492d5527-b8ac-4a16-b31c-2e4ac3a46d3d,2024-10-10 0:00:00,21:55:17,2024-10-10T16:55:16.5160304-05:00,2024-10-10T21:55:16.5160304Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,f756b8ed-aadb-470e-aadc-08015630862c,53.45976,-129.23093,12.58091,5.11368,-3.4948,-8.84615,-3.20882,8.60934,-3.63933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
324,2024-10-11,17:44:29,2,3,"Townsend, Cade",1000134889,Right,OLE_REB,"Moseley, Brett",1000196685,Left,OLE_REB,Undefined,10,Bottom,1,2,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,85.61587,-0.531243,-2.158638,2611.333627,76.714889,8:30:00,5.77196,2.14149,5.84341,-38.3112,0.06051,-4.98744,2.08529,-0.28121,78.34668,-7.574012,-3.053086,0.445838,,,,,,,,,,,,1.91252,0.57,-1.96274,50,5.70631,4.88782,-124.26701,-2.4805,2.97402,26.19299,-31.28768,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,5fa8ac50-8822-11ef-9eb8-c7d0411636b0,84.54292,,,7.26919,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,22:44:29,2024-10-11T17:44:28.8806182-05:00,2024-10-11T22:44:28.8806182Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,640429e8-dd05-420c-ac93-a3798792cc5c,54.65682,-125.24472,13.0965,5.7771,-1.31261,-15.64384,-2.14312,4.7768,1.48701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
6,2024-10-11,14:35:03,1,6,"Waters, Landon",10279656,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,1,Top,0,2,2,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,87.9306,0.036215,-2.112184,1789.408587,280.744626,3:15:00,5.3101,1.63322,5.56667,-39.11604,-2.25236,18.41032,2.08428,1.19335,80.00393,-7.130415,1.175461,0.436989,,,,,,,,,,,,-9.99016,-0.81366,-1.46356,50,5.28738,3.91077,-127.58958,-1.37786,-16.31566,28.51946,-33.5029,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,e928d290-8807-11ef-9eb8-c7d0411636b0,86.25482,,,7.92668,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,19:35:03,2024-10-11T14:35:02.6953510-05:00,2024-10-11T19:35:02.6953510Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,47de7983-9120-45e8-a471-c20adc67f01e,54.93537,-128.68803,14.25973,5.3156,-0.08747,-16.75145,-1.62629,4.53918,-8.15783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
7,2024-09-29,13:04:40,2,1,"Elliott, Hunter",1000066425,Left,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,90.78732,-2.387051,4.232796,2440.236525,152.670743,11:00:00,5.38373,-2.18066,6.35796,-13.15516,20.71513,-10.07308,2.0832,0.88278,81.92609,-4.969234,2.416792,0.418872,,,,,,,,,,,,6.55886,11.87694,1.87787,50,5.20382,-9.30942,-131.38955,-5.78533,11.3219,31.09035,-11.67204,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,4b2291e0-7e8d-11ef-a769-275f5e1cf003,89.98568,,,8.86123,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,18:04:40,2024-09-29T13:04:39.7945086-05:00,2024-09-29T18:04:39.7945086Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,a032de89-0d1a-4474-83e0-0db5780d82b1,54.14033,-132.36564,15.54518,5.3797,-5.41888,-5.83602,2.17572,-9.66487,5.66095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
39,2024-10-04,14:38:29,3,2,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,2,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,93.54347,-2.697895,-4.674098,2488.244473,215.309434,1:15:00,5.78862,1.84197,5.76058,-14.23434,18.14068,12.08501,2.08097,-1.51129,85.19679,-5.415662,-2.521265,0.409521,,,,,,,,,,,,-7.44158,10.30288,-1.4611,50,5.55555,10.50781,-135.27036,-6.81623,-13.77041,29.86296,-13.10887,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,3b30ed00-8288-11ef-a769-275f5e1cf003,92.04026,,,8.34668,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,19:38:29,2024-10-04T14:38:29.4753478-05:00,2024-10-04T19:38:29.4753478Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,b202a1aa-8a94-432d-a840-d9000786536b,54.73887,-136.31252,14.93148,5.78545,-6.35875,-6.55444,-1.83619,10.98837,-6.88521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
228,2024-10-12,16:14:45,6,1,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,7,Bottom,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,79.65576,1.376551,1.568075,2442.022601,318.812621,4:45:00,4.87202,-2.50245,5.64492,-48.92574,-4.78973,5.29528,2.07968,-0.59808,73.67102,-7.547613,2.514447,0.478154,,,,,,,,,,,,-2.28213,-2.39642,2.36588,50,4.95755,-3.37326,-115.76316,1.13008,-3.11709,20.28903,-35.44721,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,01a99430-88df-11ef-b396-cff24b165299,78.82905,,,5.98475,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,21:14:45,2024-10-12T16:14:45.4043950-05:00,2024-10-12T21:14:45.4043950Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,9da8433c-5799-42d3-a48b-abf33f832edf,54.85806,-116.61149,10.14451,4.87931,2.6122,-17.7236,2.5042,-3.24293,-1.55854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
108,2024-09-29,13:55:06,3,3,"McCausland, Will",823790,Right,OLE_REB,"Moseley, Brett",1000196685,Left,OLE_REB,Undefined,4,Top,2,0,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,0,85.36642,-0.832711,-0.34421,1488.05392,246.470518,2:15:00,5.38311,1.38984,6.36074,-30.44765,7.47839,14.24009,2.07938,2.25973,77.70305,-6.54282,2.236906,0.443241,,,,,,,,,,,,-7.46949,4.55748,-1.37086,50,5.3089,0.18982,-124.02126,-2.72462,-11.52435,26.9827,-25.14253,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,5718d700-7e94-11ef-a769-275f5e1cf003,85.03818,,,7.66337,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,18:55:06,2024-09-29T13:55:06.3327486-05:00,2024-09-29T18:55:06.3327486Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,2d4a7eed-09de-4671-9a11-ba5d93f3f17c,54.13797,-124.9183,13.49135,5.38558,-1.88877,-12.57126,-1.38354,0.57295,-5.76218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
198,2024-10-04,16:05:18,4,3,"Johnson, Cooper",10110143,Left,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,6,Bottom,2,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,77.30064,0.317632,5.209147,2465.255301,355.243739,5:45:00,6.13871,-3.06988,5.64104,-52.29227,-5.08347,0.53539,2.07858,1.84773,71.76126,-9.157931,5.304246,0.494519,,,,,,,,,,,,1.08449,-2.21839,2.62579,50,6.13237,-10.22602,-111.94697,-1.09066,1.38506,18.99484,-35.00727,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,5bdb3cc0-8294-11ef-a769-275f5e1cf003,76.22043,,,5.53938,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,21:05:18,2024-10-04T16:05:18.2142150-05:00,2024-10-04T21:05:18.2142150Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_PRA,98282265-4ac4-4614-8ea6-0a6e3d5eb039,54.86208,-112.76893,9.49742,6.14679,0.42421,-17.50364,3.0696,-10.28596,0.69253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
151,2024-09-28,19:52:07,2,2,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Moerman, Ryan",802466,Right,OLE_REB,Undefined,6,Top,0,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,0,89.81764,-2.660898,-2.833462,2334.272668,199.276039,12:45:00,5.78012,2.84698,6.65358,-15.16749,18.63509,6.12945,2.07614,0.76242,81.98375,-5.595849,-1.719356,0.418453,100.86069,0.513184,-32.511912,2976.447661,,,,55.06621,49.56209,-35.699481,0.380973,-4.05847,10.93756,-2.65851,50,5.5943,6.22069,-130.35065,-6.42641,-6.96016,28.22836,-13.4164,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240928-OleMiss-Private-1,0c99ab10-7dfd-11ef-a769-275f5e1cf003,90.07574,2.09137,,7.83389,,,,1.14598,2.06773,-1.09825,d559d892-e72d-449f-9889-a45788ef5a20,2024-09-29 0:00:00,0:52:07,2024-09-28T19:52:06.7761108-05:00,2024-09-29T00:52:06.7761108Z,GroundBall,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,e81c1ee2-7039-42ec-adae-0b51003c4709,53.84698,-131.1811,14.11418,5.77755,-6.03171,-6.7082,-2.84453,6.42544,-3.48008,,1.15636,124.37771,-26.40412,,,,,,,2.07239,1.16178,-17.35902,,,,,,,-1.0899,-79.79929,-4.47569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,
296,2024-10-11,17:28:50,3,2,"Townsend, Cade",1000134889,Right,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,9,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,94.59252,-2.67866,-4.246764,2302.407105,210.052792,1:00:00,5.8084,1.99437,6.05579,-14.93682,16.3241,8.85099,2.07553,-1.20627,86.26998,-5.526818,-2.659935,0.402413,,,,,,,,,,,,-5.72748,9.45485,-1.66828,50,5.59137,9.7733,-136.92676,-6.86205,-10.86073,30.57189,-14.24527,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,30411f80-8820-11ef-9eb8-c7d0411636b0,93.66602,,,8.32254,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,22:28:50,2024-10-11T17:28:50.4139558-05:00,2024-10-11T22:28:50.4139558Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,f4b89ade-51ed-4bd8-9072-ab41e0db05b8,54.44314,-137.91522,15.28594,5.80579,-6.40147,-7.12263,-1.98995,10.12445,-5.43037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
57,2024-10-11,15:06:28,2,3,"McCausland, Will",823790,Right,OLE_REB,"Chisolm, Connor",10027054,Left,OLE_REB,Undefined,2,Bottom,1,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Double,0,0,0,90.18211,-1.90582,-2.047561,2297.042837,205.972429,12:45:00,5.1422,0.95917,6.34703,-15.7365,18.54761,8.42579,2.07462,-0.22439,81.25615,-4.96097,-0.523327,0.421423,97.57301,-1.614441,41.915111,5144.63883,,,,35.14721,34.90272,40.293412,0.244596,-5.08051,10.66079,-0.81429,50,4.99623,4.33953,-130.80765,-4.75555,-8.65742,31.84004,-14.00764,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,4cba7d50-880c-11ef-9eb8-c7d0411636b0,89.44096,2.28389,,8.92595,,,,2.205,2.28389,0.19004,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:06:28,2024-10-11T15:06:27.8682406-05:00,2024-10-11T20:06:27.8682406Z,GroundBall,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,9b933bc5-3d1a-455a-af76-61bb9d0c8f1d,54.15218,-131.81446,15.92002,5.1396,-4.31261,-7.00382,-0.95584,4.61328,-4.32871,,2.20875,106.24406,-23.2501,,,,,,,2.2867,-4.18493,-21.15706,,,,,,,0.19156,95.47869,-13.65612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,,
226,2024-10-04,16:18:46,3,4,"Johnson, Cooper",10110143,Left,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,7,Bottom,2,1,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,0,79.1525,-1.611004,3.702398,1652.283321,143.596828,10:45:00,6.23459,-3.1392,6.12151,-32.0051,12.7002,-8.22721,2.07461,-0.39714,72.11086,-7.594888,2.222549,0.481228,,,,,,,,,,,,5.348,7.51052,2.85942,50,6.09441,-7.11609,-114.66133,-4.13924,7.06203,22.80595,-22.25642,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,3d3d7d80-8296-11ef-a769-275f5e1cf003,78.3255,,,7.04164,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,21:18:46,2024-10-04T16:18:45.8811078-05:00,2024-10-04T21:18:45.8811078Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_PRA,0fe10f29-a445-4ae3-ba24-3107bb21aab2,54.37666,-115.52856,11.40298,6.23572,-3.29291,-11.12821,3.13513,-7.38463,3.53101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
395,2024-10-05,15:36:20,2,6,"Waters, Landon",10279656,Right,OLE_REB,"Walker, Wes",10108312,Left,ALA_LIO,Undefined,10,Top,1,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,93.73048,-2.612648,-2.407675,2635.402169,204.412006,12:45:00,5.60537,1.21809,5.68879,-13.10166,18.70859,8.0691,2.07458,-0.3549,86.42999,-5.099397,-0.966658,0.405934,77.10876,5.281949,-87.687696,1786.394817,,,,83.75503,66.81128,-90.787133,0.826959,-4.70579,10.45595,-1.02061,50,5.37713,5.35767,-136.03945,-6.61183,-8.91166,26.89536,-12.37291,OLE_REB,ALA_LIO,OleMiss,TeamExclusive,Team,20241005-OleMiss-Private-4,79a1ce70-8359-11ef-97a3-df6082b89b2a,92.85367,3.62243,,7.30049,,,,-0.32429,1.91773,0.38356,af45c168-1609-45dd-8b48-f2d566c7b7ee,2024-10-05 0:00:00,20:36:20,2024-10-05T15:36:20.4670000-05:00,2024-10-05T20:36:20.4670000Z,GroundBall,v3,5322,471594,,"Fawley, Austin",1000140327,Right,OLE_REB,0d9520de-9342-43a5-b8ec-def9ce837767,54.81271,-136.98763,13.44768,5.60254,-6.17563,-6.18646,-1.21503,5.67184,-4.45583,,-0.32429,4.5435,-7.93104,1.78007,-0.41783,0.08746,-0.01807,0.00346,-0.00042,1.91773,10.41096,-16.24252,1.16237,-0.19606,0.04352,-0.00734,0.00135,-0.00019,0.38356,-112.52075,14.61061,-2.19751,0.41426,-0.06912,0.0124,-0.00219,0.00024,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,,
96,2024-10-11,15:29:51,2,4,"Dennis, Gunnar",10157164,Left,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,3,Bottom,2,2,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,78.97001,-0.88844,1.891418,1248.361473,132.225307,10:30:00,5.86087,-1.56515,5.85866,-35.52494,9.29575,-8.69142,2.0745,-0.5315,72.57931,-7.460566,0.331557,0.481849,,,,,,,,,,,,4.97496,5.42772,1.41673,50,5.76799,-3.46314,-114.67783,-2.86285,6.62908,21.08502,-24.94164,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,91443cb0-880f-11ef-9eb8-c7d0411636b0,78.22465,,,6.3907,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,20:29:51,2024-10-11T15:29:51.2534822-05:00,2024-10-11T20:29:51.2534822Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,5137a8b1-9f1a-44c9-a699-2532beb2b0aa,54.6415,-115.52808,10.54251,5.86316,-1.85708,-12.47082,1.56177,-3.73045,3.31454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
134,2024-09-28,19:40:54,3,1,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Lopez, Kaiden",10106537,Right,OLE_REB,Undefined,5,Top,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,83.05966,-0.599292,-2.224604,2485.5382,120.465958,10:00:00,5.6559,2.78246,5.98734,-36.30994,3.74587,-4.42177,2.07418,0.35109,76.90257,-7.283984,-3.019444,0.455517,,,,,,,,,,,,1.70185,2.45225,-2.60445,50,5.58852,4.85951,-120.7135,-2.43969,2.53043,21.80734,-28.52787,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240928-OleMiss-Private-1,7bb111c0-7dfb-11ef-a769-275f5e1cf003,82.74658,,,6.15709,,,,,,,d559d892-e72d-449f-9889-a45788ef5a20,2024-09-29 0:00:00,0:40:54,2024-09-28T19:40:54.1075924-05:00,2024-09-29T00:40:54.1075924Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,caee3faf-b484-4699-ac4b-5507f7255d5b,54.51384,-121.5262,10.90367,5.65963,-1.37653,-14.26394,-2.78379,4.76521,1.26521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
253,2024-10-04,16:34:03,4,4,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Chisolm, Connor",10027054,Left,OLE_REB,Undefined,8,Bottom,1,2,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,0,84.64315,-0.491139,-0.58096,2542.057188,100.477767,9:15:00,5.60051,2.66758,5.54992,-36.81604,2.32189,-6.52831,2.07352,1.58064,78.36116,-7.21424,-1.746641,0.450267,,,,,,,,,,,,3.14973,1.66303,-2.61292,50,5.5336,1.51943,-123.04107,-2.36754,4.87052,22.42463,-29.60249,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,60203ca0-8298-11ef-a769-275f5e1cf003,83.7113,,,6.28199,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,21:34:03,2024-10-04T16:34:03.4406598-05:00,2024-10-04T21:34:03.4406598Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_PRA,f23ba9c6-121c-4c92-8e97-16cca919fc7c,54.95158,-123.94023,11.21232,5.60473,-1.18058,-14.80124,-2.66993,1.32414,2.43526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
